Name,house,latitude,longitude,date,deal,size,price_sqrt,price
Amine,8627753,25.091001950941056,55.268359381531106,2023-07-13,False,2279,1550.0,3532450.0
Ayesha,1093267,25.091001950941056,55.268359381531106,2023-10-09,True,938,1204.0,1129352.0
Aliya,9567298,25.091001950941056,55.268359381531106,2023-05-31,False,1176,1265.0,1487640.0
Firdaus,9178751,25.091001950941056,55.268359381531106,2023-01-03,False,1071,1238.0,1325898.0
Abdur Rashid,5484106,25.091001950941056,55.268359381531106,2023-11-04,False,894,1192.0,1065648.0
Ghassan,2983211,25.091001950941056,55.268359381531106,2023-12-03,False,1221,1277.0,1559217.0
Daniyah,9699163,25.091001950941056,55.268359381531106,2023-05-04,False,1071,1238.0,1325898.0
Faiza,4379258,25.091001950941056,55.268359381531106,2023-07-17,False,1450,1336.0,1937200.0
Asif,1271234,25.091001950941056,55.268359381531106,2023-11-24,False,1360,1313.0,1785680.0
Aliyya,7720650,25.091001950941056,55.268359381531106,2023-01-09,False,900,1194.0,1074600.0
Gathbiyya,8054071,25.091001950941056,55.268359381531106,2023-05-23,False,1633,1383.0,2258439.0
Abdelaziz,3124345,25.091001950941056,55.268359381531106,2023-03-06,False,900,1194.0,1074600.0
Asma,1802997,25.091001950941056,55.268359381531106,2023-08-12,False,1358,1312.0,1781696.0
Bahiga,2953481,25.091001950941056,55.268359381531106,2023-03-21,False,1458,1338.0,1950804.0
Abdulaziz,3495682,25.091001950941056,55.268359381531106,2023-10-30,False,738,1152.0,850176.0
Fayruz,1109963,25.091001950941056,55.268359381531106,2023-02-15,False,1071,1238.0,1325898.0
'Ammar,7906706,25.091001950941056,55.268359381531106,2023-05-17,False,894,1192.0,1065648.0
Basim,6785825,25.091001950941056,55.268359381531106,2023-02-09,False,900,1194.0,1074600.0
Anis,6050831,25.091001950941056,55.268359381531106,2023-11-26,False,775,1161.0,899775.0
Abd as-Salam,6459768,25.091001950941056,55.268359381531106,2023-11-04,False,1360,1313.0,1785680.0
'Aziz,7415714,25.091001950941056,55.268359381531106,2023-12-15,False,1582,1370.0,2167340.0
Affan,6777224,25.091001950941056,55.268359381531106,2023-11-12,False,5232,2312.0,12096384.0
'Abla,4939145,25.091001950941056,55.268359381531106,2023-11-21,False,900,1194.0,1074600.0
Fatin,1676839,25.091001950941056,55.268359381531106,2023-06-01,False,507,1092.0,553644.0
Ala ad-Din,5346838,25.091001950941056,55.268359381531106,2023-04-01,False,1786,1422.0,2539692.0
'Aamir,8662672,25.091001950941056,55.268359381531106,2023-02-08,False,1440,1333.0,1919520.0
Fatimah,4907554,25.091001950941056,55.268359381531106,2023-08-21,False,1350,1310.0,1768500.0
Al-Hasan,7670396,25.091001950941056,55.268359381531106,2023-01-08,False,1440,1333.0,1919520.0
Ghadir,3874158,25.091001950941056,55.268359381531106,2023-09-25,False,1450,1336.0,1937200.0
Fouad,4514588,25.091001950941056,55.268359381531106,2023-11-10,False,1672,1393.0,2329096.0
Ala,6828313,25.091001950941056,55.268359381531106,2023-06-15,False,1079,1240.0,1337960.0
Abdeslam,1807888,25.091001950941056,55.268359381531106,2023-03-30,False,1672,1393.0,2329096.0
Amine,3314608,25.091001950941056,55.268359381531106,2023-04-22,False,5232,2312.0,12096384.0
Atif,9128929,25.091001950941056,55.268359381531106,2023-05-11,False,1015,1223.0,1241345.0
Abdulaziz,4557066,25.091001950941056,55.268359381531106,2023-01-25,False,2574,1626.0,4185324.0
Dima,4731145,25.091001950941056,55.268359381531106,2023-11-04,False,900,1194.0,1074600.0
Farah,3920955,25.091001950941056,55.268359381531106,2023-08-28,False,935,1203.0,1124805.0
Fatema,8183636,25.091001950941056,55.268359381531106,2023-11-27,False,900,1194.0,1074600.0
Abdelkader,5358174,25.091001950941056,55.268359381531106,2023-10-21,True,3330,1821.0,6063930.0
Abdul Rahman,7327261,25.091001950941056,55.268359381531106,2023-02-28,False,549,1103.0,605547.0
Amjad,4041882,25.091001950941056,55.268359381531106,2023-07-09,False,738,1152.0,850176.0
Aali,2420161,25.091001950941056,55.268359381531106,2023-11-17,False,549,1103.0,605547.0
Gafar,1675714,25.091001950941056,55.268359381531106,2023-10-15,False,1582,1370.0,2167340.0
Abrar,9243251,25.091001950941056,55.268359381531106,2023-01-07,False,1071,1238.0,1325898.0
Gamal,5849238,25.091001950941056,55.268359381531106,2023-09-01,False,1786,1422.0,2539692.0
Abderrahmane,4849465,25.091001950941056,55.268359381531106,2023-09-27,False,1365,1314.0,1793610.0
Gawahir,9073099,25.091001950941056,55.268359381531106,2023-09-16,False,2574,1626.0,4185324.0
Burhan,2268842,25.091001950941056,55.268359381531106,2023-03-01,False,1974,1471.0,2903754.0
Fakhri,2445249,25.091001950941056,55.268359381531106,2023-10-28,False,539,1101.0,593439.0
Amine,9036858,25.091001950941056,55.268359381531106,2023-04-08,False,1450,1336.0,1937200.0
Abd al-Karim,7898647,25.091001950941056,55.268359381531106,2023-04-02,False,1786,1422.0,2539692.0
Arij,2039556,25.091001950941056,55.268359381531106,2023-03-29,False,1400,1323.0,1852200.0
Fadila,5318672,25.091001950941056,55.268359381531106,2023-10-07,True,1440,1333.0,1919520.0
Abd al-Malik,3668036,25.091001950941056,55.268359381531106,2023-12-22,False,900,1194.0,1074600.0
Abdelaziz,5013671,25.091001950941056,55.268359381531106,2023-11-20,False,1633,1383.0,2258439.0
Daud,7905388,25.091001950941056,55.268359381531106,2023-06-03,False,1672,1393.0,2329096.0
Aminah,7716485,25.091001950941056,55.268359381531106,2023-09-24,False,935,1203.0,1124805.0
'Abla,6317339,25.091001950941056,55.268359381531106,2023-05-30,False,507,1092.0,553644.0
Aminah,3590720,25.091001950941056,55.268359381531106,2023-07-14,False,2020,1483.0,2995660.0
Fikriyya,9180860,25.091001950941056,55.268359381531106,2023-12-28,False,900,1194.0,1074600.0
Faraj,4052913,25.091001950941056,55.268359381531106,2023-04-21,False,1079,1240.0,1337960.0
Abd al-Qadir,6434735,25.091001950941056,55.268359381531106,2023-02-01,False,1015,1223.0,1241345.0
Fawziyya,4102157,25.091001950941056,55.268359381531106,2023-09-24,False,627,1123.0,704121.0
Abd al-Aziz,9269081,25.091001950941056,55.268359381531106,2023-02-19,False,1458,1338.0,1950804.0
Adel,4468132,25.091001950941056,55.268359381531106,2023-05-27,False,1440,1333.0,1919520.0
Abd al-Latif,2884449,25.091001950941056,55.268359381531106,2023-08-15,False,539,1101.0,593439.0
Basima,1791146,25.091001950941056,55.268359381531106,2023-02-17,False,1058,1235.0,1306630.0
Djamila,9089703,25.091001950941056,55.268359381531106,2023-10-27,False,507,1092.0,553644.0
Amal,8502415,25.091001950941056,55.268359381531106,2023-10-25,False,3930,1976.0,7765680.0
Danial,9972803,25.091001950941056,55.268359381531106,2023-03-22,False,507,1092.0,553644.0
Boutros,6582681,25.091001950941056,55.268359381531106,2023-09-18,False,1458,1338.0,1950804.0
Bassam,9689080,25.091001950941056,55.268359381531106,2023-05-02,False,1360,1313.0,1785680.0
Faizel,1901060,25.091001950941056,55.268359381531106,2023-11-26,False,900,1194.0,1074600.0
Amirah,3720467,25.091001950941056,55.268359381531106,2023-12-15,False,938,1204.0,1129352.0
Azra,2506906,25.091001950941056,55.268359381531106,2023-04-01,False,894,1192.0,1065648.0
Habiba,7261005,25.091001950941056,55.268359381531106,2023-09-17,False,2020,1483.0,2995660.0
Danial,6072267,25.091001950941056,55.268359381531106,2023-11-07,False,938,1204.0,1129352.0
'Aamir,4933755,25.091001950941056,55.268359381531106,2023-01-18,False,935,1203.0,1124805.0
Bahiyya,4272874,25.091001950941056,55.268359381531106,2023-12-31,True,3330,1821.0,6063930.0
Galal,1414036,25.091001950941056,55.268359381531106,2023-10-05,False,900,1194.0,1074600.0
Baqi,8449720,25.091001950941056,55.268359381531106,2023-09-01,False,2020,1483.0,2995660.0
Anisa,5323579,25.091001950941056,55.268359381531106,2023-02-01,False,1185,1267.0,1501395.0
Amina,8835953,25.091001950941056,55.268359381531106,2023-10-12,False,2279,1550.0,3532450.0
'Ammar,4369782,25.091001950941056,55.268359381531106,2023-07-08,False,738,1152.0,850176.0
Fareed,7159796,25.091001950941056,55.268359381531106,2023-08-23,False,1440,1333.0,1919520.0
Abrar,3266651,25.091001950941056,55.268359381531106,2023-12-22,False,1071,1238.0,1325898.0
Ayah,8730916,25.091001950941056,55.268359381531106,2023-01-09,False,5232,2312.0,12096384.0
Aamir,3172940,25.091001950941056,55.268359381531106,2023-11-04,True,1360,1313.0,1785680.0
Abdur Rahman,7056398,25.091001950941056,55.268359381531106,2023-04-05,False,1176,1265.0,1487640.0
Aliyyah,3808499,25.091001950941056,55.268359381531106,2023-03-22,False,2574,1626.0,4185324.0
Fadia,6783108,25.091001950941056,55.268359381531106,2023-01-11,True,5232,2312.0,12096384.0
Burhanuddin,4165432,25.091001950941056,55.268359381531106,2023-07-20,False,1440,1333.0,1919520.0
Dima,8690513,25.091001950941056,55.268359381531106,2023-04-13,False,1079,1240.0,1337960.0
Batul,6993568,25.091001950941056,55.268359381531106,2023-08-21,False,1360,1313.0,1785680.0
Eesa,4312050,25.091001950941056,55.268359381531106,2023-03-10,False,900,1194.0,1074600.0
Barack,9287379,25.091001950941056,55.268359381531106,2023-05-22,False,1185,1267.0,1501395.0
Anwar,9480200,25.091001950941056,55.268359381531106,2023-01-22,False,1079,1240.0,1337960.0
Ghadir,4735669,25.091001950941056,55.268359381531106,2023-11-10,False,759,1157.0,878163.0
Habibullah,4310016,25.091001950941056,55.268359381531106,2023-12-30,False,5232,2312.0,12096384.0
Fairuz,2028643,25.091001950941056,55.268359381531106,2023-10-18,False,774,1161.0,898614.0
Atifa,8770895,25.091001950941056,55.268359381531106,2023-08-19,False,380,1060.0,402800.0
Farida,3546112,25.091001950941056,55.268359381531106,2023-08-06,False,5232,2312.0,12096384.0
Abd al-Majid,8832125,25.091001950941056,55.268359381531106,2023-11-01,False,900,1194.0,1074600.0
'Aamir,7286286,25.091001950941056,55.268359381531106,2023-10-13,False,774,1161.0,898614.0
Danya,6248148,25.091001950941056,55.268359381531106,2023-05-13,False,5232,2312.0,12096384.0
Fikri,6821856,25.091001950941056,55.268359381531106,2023-11-08,False,1400,1323.0,1852200.0
Fatima Zahra,9003446,25.091001950941056,55.268359381531106,2023-04-04,False,1058,1235.0,1306630.0
Gawahir,6578745,25.091001950941056,55.268359381531106,2023-12-26,False,900,1194.0,1074600.0
Bahiga,4355973,25.091001950941056,55.268359381531106,2023-05-24,False,1168,1263.0,1475184.0
Abbas,6963431,25.091001950941056,55.268359381531106,2023-05-21,False,775,1161.0,899775.0
Amin,2871389,25.091001950941056,55.268359381531106,2023-07-06,False,2314,1559.0,3607526.0
Bahiyya,8204373,25.091001950941056,55.268359381531106,2023-04-15,False,1168,1263.0,1475184.0
Abd al-Qadir,4172225,25.091001950941056,55.268359381531106,2023-05-11,False,900,1194.0,1074600.0
Fadila,6145246,25.091001950941056,55.268359381531106,2023-03-24,False,1058,1235.0,1306630.0
Atallah,4106944,25.091001950941056,55.268359381531106,2023-02-24,False,1672,1393.0,2329096.0
Fouad,1619994,25.091001950941056,55.268359381531106,2023-08-18,False,1786,1422.0,2539692.0
Al-Amir,9810145,25.091001950941056,55.268359381531106,2023-09-23,False,900,1194.0,1074600.0
Faizel,4166547,25.091001950941056,55.268359381531106,2023-10-22,False,1786,1422.0,2539692.0
Abdelkader,9554974,25.091001950941056,55.268359381531106,2023-03-16,False,3330,1821.0,6063930.0
Abd al-Qadir,4896750,25.091001950941056,55.268359381531106,2023-10-12,False,900,1194.0,1074600.0
Abd al-Rahim,5079300,25.091001950941056,55.268359381531106,2023-11-13,False,1079,1240.0,1337960.0
Dania,6677709,25.091001950941056,55.268359381531106,2023-12-04,False,1521,1354.0,2059434.0
Abd ar-Rahman,6911193,25.091001950941056,55.268359381531106,2023-10-20,False,1209,1274.0,1540266.0
Adam,5866041,25.091001950941056,55.268359381531106,2023-12-16,False,451,1078.0,486178.0
Adel,9578441,25.091001950941056,55.268359381531106,2023-02-04,False,451,1078.0,486178.0
Fidda,8844794,25.091001950941056,55.268359381531106,2023-09-15,False,1786,1422.0,2539692.0
Boulos,7695198,25.091001950941056,55.268359381531106,2023-01-20,False,1176,1265.0,1487640.0
Eesa,3721174,25.091001950941056,55.268359381531106,2023-08-07,False,3330,1821.0,6063930.0
Amani,3152173,25.091001950941056,55.268359381531106,2023-09-28,False,1168,1263.0,1475184.0
Atallah,8737095,25.091001950941056,55.268359381531106,2023-04-01,False,380,1060.0,402800.0
Al-Amir,1747016,25.091001950941056,55.268359381531106,2023-03-22,False,5232,2312.0,12096384.0
Adil,1901519,25.091001950941056,55.268359381531106,2023-02-21,False,1786,1422.0,2539692.0
Ayman,7626002,25.091001950941056,55.268359381531106,2023-08-26,False,1582,1370.0,2167340.0
Fayruz,4691958,25.091001950941056,55.268359381531106,2023-02-23,False,1450,1336.0,1937200.0
Daud,7386964,25.091001950941056,55.268359381531106,2023-09-13,False,768,1160.0,890880.0
Aziza,1032072,25.091001950941056,55.268359381531106,2023-12-15,False,1440,1333.0,1919520.0
Balqis,4367284,25.091001950941056,55.268359381531106,2023-08-08,False,1176,1265.0,1487640.0
Fikri,3271519,25.091001950941056,55.268359381531106,2023-06-12,True,1786,1422.0,2539692.0
Amaal,6031593,25.091001950941056,55.268359381531106,2023-11-13,False,1209,1274.0,1540266.0
Essa,3590610,25.091001950941056,55.268359381531106,2023-08-19,False,2020,1483.0,2995660.0
Abdur Rahim,3785114,25.091001950941056,55.268359381531106,2023-01-28,False,1582,1370.0,2167340.0
Faiz,5219180,25.091001950941056,55.268359381531106,2023-11-13,False,1360,1313.0,1785680.0
Butrus,5200967,25.091001950941056,55.268359381531106,2023-05-31,False,938,1204.0,1129352.0
Bakr,1721806,25.091001950941056,55.268359381531106,2023-06-17,False,894,1192.0,1065648.0
Abd ar-Rahim,4422739,25.091001950941056,55.268359381531106,2023-07-25,False,507,1092.0,553644.0
Barack,2039101,25.091001950941056,55.268359381531106,2023-07-23,False,1079,1240.0,1337960.0
Abd al-Hamid,8539925,25.091001950941056,55.268359381531106,2023-04-25,False,900,1194.0,1074600.0
Atifa,7669238,25.091001950941056,55.268359381531106,2023-08-28,False,1786,1422.0,2539692.0
Habiba,2734937,25.091001950941056,55.268359381531106,2023-12-23,False,999,1219.0,1217781.0
Azhar,9815637,25.091001950941056,55.268359381531106,2023-05-23,False,999,1219.0,1217781.0
Fikri,5432643,25.091001950941056,55.268359381531106,2023-03-02,False,774,1161.0,898614.0
Aaliyah,7083203,25.091001950941056,55.268359381531106,2023-07-21,False,507,1092.0,553644.0
Bassem,1920818,25.091001950941056,55.268359381531106,2023-11-06,False,900,1194.0,1074600.0
'Aamir,6206983,25.091001950941056,55.268359381531106,2023-03-25,False,1079,1240.0,1337960.0
Anis,9951962,25.091001950941056,55.268359381531106,2023-11-28,False,1302,1298.0,1689996.0
Fouad,1715199,25.091001950941056,55.268359381531106,2023-03-06,False,2574,1626.0,4185324.0
Fouad,9133372,25.091001950941056,55.268359381531106,2023-01-12,False,1440,1333.0,1919520.0
Bakr,8359031,25.091001950941056,55.268359381531106,2023-06-28,False,775,1161.0,899775.0
Alia,6809380,25.091001950941056,55.268359381531106,2023-10-11,False,1360,1313.0,1785680.0
Abd al-Rashid,3913495,25.091001950941056,55.268359381531106,2023-12-04,False,380,1060.0,402800.0
Amal,5196731,25.091001950941056,55.268359381531106,2023-09-02,False,775,1161.0,899775.0
Duha,7501818,25.091001950941056,55.268359381531106,2023-08-25,False,900,1194.0,1074600.0
Anas,5250044,25.091001950941056,55.268359381531106,2023-10-02,True,1672,1393.0,2329096.0
Abd al-Rashid,7126669,25.091001950941056,55.268359381531106,2023-01-01,False,759,1157.0,878163.0
Dalia,9468093,25.091001950941056,55.268359381531106,2023-08-02,False,1209,1274.0,1540266.0
Asma,9721581,25.091001950941056,55.268359381531106,2023-01-27,False,1458,1338.0,1950804.0
Fatima Zahra,1860234,25.091001950941056,55.268359381531106,2023-07-17,False,1360,1313.0,1785680.0
Daud,1071730,25.091001950941056,55.268359381531106,2023-08-26,False,3930,1976.0,7765680.0
Gathbiyya,8410021,25.091001950941056,55.268359381531106,2023-04-17,False,609,1119.0,681471.0
Abdessalam,9231298,25.091001950941056,55.268359381531106,2023-12-04,False,1176,1265.0,1487640.0
Farooq,1143373,25.091001950941056,55.268359381531106,2023-05-18,False,1168,1263.0,1475184.0
Galal,6682274,25.091001950941056,55.268359381531106,2023-07-23,False,3330,1821.0,6063930.0
Fidda,3489727,25.091001950941056,55.268359381531106,2023-09-20,False,999,1219.0,1217781.0
Abu,4976987,25.091001950941056,55.268359381531106,2023-09-26,False,609,1119.0,681471.0
Ayesha,4629117,25.091001950941056,55.268359381531106,2023-01-04,False,1071,1238.0,1325898.0
Abd al-Latif,5589880,25.091001950941056,55.268359381531106,2023-10-07,False,1360,1313.0,1785680.0
Atuf,3576600,25.091001950941056,55.268359381531106,2023-11-16,False,1079,1240.0,1337960.0
Ebrahim,5392162,25.091001950941056,55.268359381531106,2023-01-17,False,1302,1298.0,1689996.0
Abdul Hamid,7258169,25.091001950941056,55.268359381531106,2023-02-19,False,759,1157.0,878163.0
Habiba,5055093,25.091001950941056,55.268359381531106,2023-09-13,False,1209,1274.0,1540266.0
Almas,4708885,25.091001950941056,55.268359381531106,2023-07-09,False,935,1203.0,1124805.0
Aamir,7262721,25.091001950941056,55.268359381531106,2023-01-24,False,609,1119.0,681471.0
Abul-Fazl,5107641,25.091001950941056,55.268359381531106,2023-05-19,False,451,1078.0,486178.0
Almas,7468007,25.091001950941056,55.268359381531106,2023-01-14,False,1582,1370.0,2167340.0
Fayiz,1467981,25.091001950941056,55.268359381531106,2023-03-10,True,1458,1338.0,1950804.0
Dalal,5222930,25.091001950941056,55.268359381531106,2023-08-28,False,3930,1976.0,7765680.0
Abdur Rashid,6946038,25.091001950941056,55.268359381531106,2023-05-18,False,1786,1422.0,2539692.0
Basma,8201280,25.091001950941056,55.268359381531106,2023-04-04,False,1360,1313.0,1785680.0
Abd as-Salam,3217872,25.091001950941056,55.268359381531106,2023-11-12,False,1440,1333.0,1919520.0
Daud,3339766,25.091001950941056,55.268359381531106,2023-04-30,False,2574,1626.0,4185324.0
Aqil,8541820,25.091001950941056,55.268359381531106,2023-11-11,False,2020,1483.0,2995660.0
Abu,8692334,25.091001950941056,55.268359381531106,2023-09-04,False,1360,1313.0,1785680.0
Fatin,9815933,25.091001950941056,55.268359381531106,2023-08-11,False,1221,1277.0,1559217.0
Gabr,1269412,25.091001950941056,55.268359381531106,2023-10-11,False,5232,2312.0,12096384.0
Fadia,9435857,25.091001950941056,55.268359381531106,2023-01-13,False,627,1123.0,704121.0
Aamir,2128310,25.091001950941056,55.268359381531106,2023-12-15,False,2020,1483.0,2995660.0
Fouad,2285545,25.091001950941056,55.268359381531106,2023-11-26,False,900,1194.0,1074600.0
Abd al-Karim,2268788,25.091001950941056,55.268359381531106,2023-04-25,False,1672,1393.0,2329096.0
Ali,6798553,25.091001950941056,55.268359381531106,2023-05-22,False,2279,1550.0,3532450.0
Burhan ad-Din,5167029,25.091001950941056,55.268359381531106,2023-04-18,False,1015,1223.0,1241345.0
Faysal,1181913,25.091001950941056,55.268359381531106,2023-10-09,False,1079,1240.0,1337960.0
Fayza,3392499,25.091001950941056,55.268359381531106,2023-08-22,False,2574,1626.0,4185324.0
Abdul Aziz,6778861,25.091001950941056,55.268359381531106,2023-02-13,False,549,1103.0,605547.0
Fazl,6212710,25.091001950941056,55.268359381531106,2023-04-09,False,2020,1483.0,2995660.0
Djamila,1014606,25.091001950941056,55.268359381531106,2023-04-03,False,894,1192.0,1065648.0
Furqan,5151761,25.091001950941056,55.268359381531106,2023-02-03,False,549,1103.0,605547.0
Guda,8165764,25.091001950941056,55.268359381531106,2023-08-02,False,768,1160.0,890880.0
Aida,7205385,25.091001950941056,55.268359381531106,2023-08-14,False,935,1203.0,1124805.0
Akbar,2430893,25.091001950941056,55.268359381531106,2023-03-29,False,1209,1274.0,1540266.0
Basil,5588964,25.091001950941056,55.268359381531106,2023-11-27,False,768,1160.0,890880.0
Abdur Rahim,6246747,25.091001950941056,55.268359381531106,2023-07-08,False,1786,1422.0,2539692.0
Barakat,1690590,25.091001950941056,55.268359381531106,2023-08-22,False,900,1194.0,1074600.0
Fikri,3015400,25.091001950941056,55.268359381531106,2023-06-02,False,1079,1240.0,1337960.0
Fawziya,5046935,25.091001950941056,55.268359381531106,2023-04-17,False,1015,1223.0,1241345.0
Barakat,9746768,25.091001950941056,55.268359381531106,2023-05-18,False,1360,1313.0,1785680.0
Amira,3712435,25.091001950941056,55.268359381531106,2023-06-19,False,1015,1223.0,1241345.0
Arif,2763701,25.091001950941056,55.268359381531106,2023-02-16,False,1079,1240.0,1337960.0
Fikriyya,4505582,25.091001950941056,55.268359381531106,2023-10-27,False,738,1152.0,850176.0
Atif,1658284,25.091001950941056,55.268359381531106,2023-12-31,False,1176,1265.0,1487640.0
Aaminah,1358203,25.091001950941056,55.268359381531106,2023-06-23,False,507,1092.0,553644.0
Asif,1288389,25.091001950941056,55.268359381531106,2023-12-12,False,2314,1559.0,3607526.0
Fahim,5587164,25.091001950941056,55.268359381531106,2023-09-07,False,768,1160.0,890880.0
Fatima Zahra,4854277,25.091001950941056,55.268359381531106,2023-04-19,False,2310,1558.0,3598980.0
Barack,8457688,25.091001950941056,55.268359381531106,2023-05-28,False,1672,1393.0,2329096.0
Gamil,1875937,25.091001950941056,55.268359381531106,2023-05-06,False,999,1219.0,1217781.0
Arif,3127695,25.091001950941056,55.268359381531106,2023-07-20,False,380,1060.0,402800.0
Butrus,4649105,25.091001950941056,55.268359381531106,2023-07-11,False,2020,1483.0,2995660.0
Abd al-Malik,9700106,25.091001950941056,55.268359381531106,2023-01-31,False,894,1192.0,1065648.0
Aqila,2685861,25.091001950941056,55.268359381531106,2023-04-23,False,549,1103.0,605547.0
Abdelmajid,2852049,25.091001950941056,55.268359381531106,2023-09-09,False,539,1101.0,593439.0
Fatima,2592893,25.091001950941056,55.268359381531106,2023-12-17,False,1209,1274.0,1540266.0
Asim,2723811,25.091001950941056,55.268359381531106,2023-03-19,False,1221,1277.0,1559217.0
Fayza,8079914,25.091001950941056,55.268359381531106,2023-06-10,False,1582,1370.0,2167340.0
Fahima,9173531,25.091001950941056,55.268359381531106,2023-05-31,False,775,1161.0,899775.0
Abdelhamid,1240697,25.091001950941056,55.268359381531106,2023-07-02,False,1358,1312.0,1781696.0
Duha,3255024,25.091001950941056,55.268359381531106,2023-11-06,False,5232,2312.0,12096384.0
Faisal,7322819,25.091001950941056,55.268359381531106,2023-08-01,False,1786,1422.0,2539692.0
Farah,3442021,25.091001950941056,55.268359381531106,2023-01-06,False,609,1119.0,681471.0
Atallah,1851813,25.091001950941056,55.268359381531106,2023-02-03,False,1079,1240.0,1337960.0
Amine,5864028,25.091001950941056,55.268359381531106,2023-10-10,False,1400,1323.0,1852200.0
Ghalib,9036180,25.091001950941056,55.268359381531106,2023-09-05,False,1360,1313.0,1785680.0
Afif,4369841,25.091001950941056,55.268359381531106,2023-11-28,False,451,1078.0,486178.0
Fajr,2301376,25.091001950941056,55.268359381531106,2023-04-21,False,1672,1393.0,2329096.0
Abdelmajid,4056843,25.091001950941056,55.268359381531106,2023-08-06,False,774,1161.0,898614.0
Atallah,8321035,25.091001950941056,55.268359381531106,2023-01-02,False,1015,1223.0,1241345.0
Fatiha,7727644,25.091001950941056,55.268359381531106,2023-05-01,False,1672,1393.0,2329096.0
Dua,5972172,25.091001950941056,55.268359381531106,2023-01-28,False,1440,1333.0,1919520.0
Anass,4973148,25.091001950941056,55.268359381531106,2023-06-11,False,5232,2312.0,12096384.0
Binyamin,1544920,25.091001950941056,55.268359381531106,2023-03-14,False,2020,1483.0,2995660.0
Bahiyya,8260779,25.091001950941056,55.268359381531106,2023-04-18,False,1185,1267.0,1501395.0
Abdul,3223761,25.091001950941056,55.268359381531106,2023-06-13,False,549,1103.0,605547.0
Boulos,6938519,25.091001950941056,55.268359381531106,2023-01-25,False,1786,1422.0,2539692.0
Habibullah,8647202,25.091001950941056,55.268359381531106,2023-01-02,False,1582,1370.0,2167340.0
Baha,8110459,25.091001950941056,55.268359381531106,2023-04-29,False,1180,1266.0,1493880.0
Basit,9287856,25.091001950941056,55.268359381531106,2023-01-15,False,1400,1323.0,1852200.0
Aziza,3032847,25.091001950941056,55.268359381531106,2023-08-10,False,1786,1422.0,2539692.0
Abd ar-Rahman,4638041,25.091001950941056,55.268359381531106,2023-12-08,False,451,1078.0,486178.0
Gabir,3751347,25.091001950941056,55.268359381531106,2023-02-06,False,1786,1422.0,2539692.0
Haamid,4734152,25.091001950941056,55.268359381531106,2023-04-26,False,3172,1780.0,5646160.0
Ghassan,8449977,25.091001950941056,55.268359381531106,2023-12-26,False,2310,1558.0,3598980.0
Akram,7779316,25.091001950941056,55.268359381531106,2023-11-10,False,5232,2312.0,12096384.0
Al-Hasan,2118647,25.091001950941056,55.268359381531106,2023-12-12,False,1786,1422.0,2539692.0
Djamila,9225511,25.091001950941056,55.268359381531106,2023-07-10,False,1221,1277.0,1559217.0
Faiza,4613078,25.091001950941056,55.268359381531106,2023-10-11,False,1950,1465.0,2856750.0
Dina,3052533,25.091001950941056,55.268359381531106,2023-03-15,False,1221,1277.0,1559217.0
Gawdat,9626500,25.091001950941056,55.268359381531106,2023-01-24,False,1079,1240.0,1337960.0
Habibullah,3605634,25.091001950941056,55.268359381531106,2023-08-14,False,1360,1313.0,1785680.0
Arij,7773046,25.091001950941056,55.268359381531106,2023-09-10,False,1058,1235.0,1306630.0
Aliyyah,3143124,25.091001950941056,55.268359381531106,2023-04-10,False,5232,2312.0,12096384.0
Fuad,2492549,25.091001950941056,55.268359381531106,2023-03-27,False,539,1101.0,593439.0
Aziza,2367480,25.091001950941056,55.268359381531106,2023-06-17,False,1360,1313.0,1785680.0
Burhan al-Din,4851541,25.091001950941056,55.268359381531106,2023-03-29,False,451,1078.0,486178.0
Danial,9788913,25.091001950941056,55.268359381531106,2023-05-06,False,1079,1240.0,1337960.0
Aliyah,1146983,25.091001950941056,55.268359381531106,2023-09-30,False,1079,1240.0,1337960.0
Dema,2011451,25.091001950941056,55.268359381531106,2023-06-11,False,1071,1238.0,1325898.0
Amel,6936029,25.091001950941056,55.268359381531106,2023-11-19,False,1015,1223.0,1241345.0
Abbas,1002708,25.091001950941056,55.268359381531106,2023-02-06,False,5232,2312.0,12096384.0
Firdaus,9002803,25.091001950941056,55.268359381531106,2023-09-12,False,507,1092.0,553644.0
Baha,6812204,25.091001950941056,55.268359381531106,2023-04-14,False,2020,1483.0,2995660.0
Arif,3926818,25.091001950941056,55.268359381531106,2023-05-01,False,900,1194.0,1074600.0
Amirah,1299859,25.091001950941056,55.268359381531106,2023-04-18,False,1180,1266.0,1493880.0
Furqan,9072919,25.091001950941056,55.268359381531106,2023-03-11,False,1786,1422.0,2539692.0
As'ad,2313689,25.091001950941056,55.268359381531106,2023-04-15,False,2314,1559.0,3607526.0
Abul-Fazl,2931127,25.091001950941056,55.268359381531106,2023-01-05,False,999,1219.0,1217781.0
Aliyyah,3085774,25.091001950941056,55.268359381531106,2023-02-28,False,3330,1821.0,6063930.0
Arif,6491540,25.091001950941056,55.268359381531106,2023-01-21,False,1360,1313.0,1785680.0
Aziza,7820137,25.091001950941056,55.268359381531106,2023-11-14,False,999,1219.0,1217781.0
Essa,3512626,25.091001950941056,55.268359381531106,2023-08-12,False,3172,1780.0,5646160.0
Almas,6265533,25.091001950941056,55.268359381531106,2023-10-22,False,1221,1277.0,1559217.0
Abdul Aziz,7915206,25.091001950941056,55.268359381531106,2023-01-11,False,894,1192.0,1065648.0
